x,y,z
[1.09704878 1.64134977 2.46903871],[1.72930979 1.43108804 3.1303348 ],[1.04103085 2.52285097 1.89978245]
[1.09772728 1.64197361 2.46839376],[1.73025932 1.43187652 3.13028302],[1.04170784 2.52291629 1.9008873 ]
[1.0984093  1.64259547 2.46774727],[1.73120808 1.43266817 3.13022885],[1.04239286 2.52297345 1.90199229]
[1.09909485 1.64321534 2.46709923],[1.73215607 1.433463   3.13017226],[1.04308593 2.52302243 1.90309741]
[1.09978395 1.64383322 2.46644964],[1.73310329 1.43426103 3.13011325],[1.04378707 2.5230632  1.90420267]
[1.1004766  1.64444911 2.46579849],[1.73404974 1.43506226 3.13005181],[1.0444963  2.52309574 1.90530807]
[1.10117281 1.64506301 2.46514577],[1.73499541 1.43586671 3.12998791],[1.04521365 2.52312003 1.9064136 ]
[1.10187259 1.6456749  2.46449148],[1.73594031 1.4366744  3.12992155],[1.04593913 2.52313605 1.90751927]
[1.10257596 1.64628479 2.4638356 ],[1.73688444 1.43748534 3.12985272],[1.04667276 2.52314377 1.90862508]
[1.10328293 1.64689267 2.46317814],[1.73782778 1.43829956 3.1297814 ],[1.04741458 2.52314318 1.90973102]
[1.10399352 1.64749853 2.46251908],[1.73877034 1.43911706 3.12970757],[1.04816461 2.52313424 1.9108371 ]
[1.10470772 1.64810237 2.46185842],[1.73971211 1.43993786 3.12963123],[1.04892286 2.52311693 1.91194332]
[1.10542556 1.64870419 2.46119615],[1.7406531  1.44076198 3.12955235],[1.04968938 2.52309123 1.91304968]
[1.10614704 1.64930398 2.46053226],[1.7415933  1.44158944 3.12947094],[1.05046417 2.52305711 1.91415617]
[1.10687219 1.64990174 2.45986674],[1.7425327  1.44242024 3.12938696],[1.05124728 2.52301454 1.91526281]
[1.10760101 1.65049745 2.45919959],[1.74347131 1.44325442 3.1293004 ],[1.05203872 2.52296349 1.91636958]
[1.10833353 1.65109112 2.4585308 ],[1.74440912 1.44409199 3.12921126],[1.05283853 2.52290394 1.91747649]
[1.10906974 1.65168273 2.45786036],[1.74534612 1.44493296 3.12911952],[1.05364674 2.52283586 1.91858353]
[1.10980967 1.65227228 2.45718826],[1.74628233 1.44577735 3.12902515],[1.05446337 2.52275921 1.91969072]
[1.11055333 1.65285977 2.4565145 ],[1.74721772 1.44662519 3.12892816],[1.05528846 2.52267396 1.92079805]
[1.11130074 1.65344518 2.45583906],[1.7481523  1.44747649 3.12882851],[1.05612203 2.52258009 1.92190551]
[1.11205191 1.65402851 2.45516195],[1.74908607 1.44833126 3.1287262 ],[1.05696412 2.52247756 1.92301312]
[1.11280686 1.65460976 2.45448314],[1.75001902 1.44918954 3.12862121],[1.05781477 2.52236634 1.92412086]
[1.1135656  1.6551889  2.45380264],[1.75095115 1.45005133 3.12851353],[1.058674   2.5222464  1.92522874]
[1.11432815 1.65576595 2.45312043],[1.75188245 1.45091666 3.12840313],[1.05954185 2.5221177  1.92633677]
[1.11509453 1.65634088 2.4524365 ],[1.75281291 1.45178555 3.12829001],[1.06041835 2.5219802  1.92744493]
[1.11586475 1.6569137  2.45175085],[1.75374255 1.45265802 3.12817414],[1.06130355 2.52183386 1.92855323]
[1.11663883 1.65748439 2.45106347],[1.75467134 1.45353409 3.12805551],[1.06219747 2.52167866 1.92966168]
[1.11741679 1.65805294 2.45037434],[1.7555993  1.45441378 3.1279341 ],[1.06310016 2.52151456 1.93077026]
[1.11819865 1.65861934 2.44968347],[1.7565264  1.45529711 3.1278099 ],[1.06401165 2.52134151 1.93187899]
[1.11898442 1.65918359 2.44899084],[1.75745265 1.4561841  3.12768288],[1.06493199 2.52115947 1.93298786]
[1.11977412 1.65974567 2.44829644],[1.75837805 1.45707478 3.12755304],[1.06586121 2.52096842 1.93409686]
[1.12056778 1.66030558 2.44760026],[1.75930258 1.45796917 3.12742035],[1.06679935 2.52076829 1.93520601]
[1.12136541 1.66086331 2.44690229],[1.76022625 1.4588673  3.1272848 ],[1.06774646 2.52055906 1.9363153 ]
[1.12216702 1.66141884 2.44620252],[1.76114904 1.45976917 3.12714636],[1.06870258 2.52034068 1.93742473]
[1.12297266 1.66197216 2.44550095],[1.76207096 1.46067482 3.12700503],[1.06966775 2.5201131  1.93853431]
[1.12378232 1.66252327 2.44479757],[1.76299199 1.46158428 3.12686077],[1.07064203 2.51987628 1.93964402]
[1.12459604 1.66307215 2.44409235],[1.76391214 1.46249756 3.12671358],[1.07162544 2.51963018 1.94075388]
[1.12541383 1.66361879 2.44338531],[1.76483139 1.46341469 3.12656343],[1.07261805 2.51937474 1.94186388]
[1.12623572 1.66416318 2.44267641],[1.76574974 1.4643357  3.12641031],[1.07361989 2.51910992 1.94297402]
[1.12706173 1.66470531 2.44196566],[1.76666718 1.4652606  3.12625419],[1.07463103 2.51883568 1.9440843 ]
[1.12789189 1.66524516 2.44125304],[1.76758371 1.46618944 3.12609506],[1.0756515  2.51855195 1.94519472]
[1.1287262  1.66578272 2.44053855],[1.76849932 1.46712222 3.1259329 ],[1.07668135 2.51825869 1.94630529]
[1.12956471 1.66631798 2.43982217],[1.76941401 1.46805899 3.12576768],[1.07772065 2.51795586 1.947416  ]
[1.13040743 1.66685093 2.43910389],[1.77032776 1.46899976 3.12559939],[1.07876944 2.51764338 1.94852685]
[1.13125439 1.66738155 2.4383837 ],[1.77124058 1.46994456 3.125428  ],[1.07982778 2.51732122 1.94963784]
[1.13210561 1.66790982 2.43766159],[1.77215244 1.47089343 3.1252535 ],[1.08089572 2.51698931 1.95074898]
[1.13296112 1.66843573 2.43693755],[1.77306336 1.47184639 3.12507587],[1.08197332 2.5166476  1.95186025]
[1.13382095 1.66895928 2.43621156],[1.77397331 1.47280346 3.12489507],[1.08306064 2.51629603 1.95297168]
